,"Trans Date and
Time",Value Date,Transaction Details,"Ref/Cheque
No",Debit,Credit,Balance,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,"Trans Date and
Value Date
Time","Ref/Cheque
Debit
Credit
Balance
No",Unnamed: 6
11,,,UPI/MOB/125344230993/Upi Transaction,,,,,,10/09/21,,,"1,500.00",,10/09/21 10:18,,"1,038.37Cr"
12,,,UPI/MOB/125345922609/Upi Transaction,,,,,,10/09/21,,,118.00,,10/09/21 12:16,,920.37Cr
13,,,"ATM-NFS/CASH WITHDRAWAL/PEER
MUCH/125312024664",,,,,,10/09/21,,,"1,500.00",,10/09/21 12:37,,579.63Dr
14,,,"POS-VISA/TRUCK SUPPLIERS CORPORPIN
-PINJ/1253112736",,,,,,10/09/21,,,992.50,,10/09/21 17:22,,"1,572.13Dr"
15,,,UPI/MOB/125382046551/AirtelMoney,,,,,,10/09/21,,,100.00,,10/09/21 18:00,,"1,672.13Dr"
16,,,UPI/MOB/125318095274/UPI,,,,,,10/09/21,,,,"21,000.00",10/09/21 18:15,,"19,327.87Cr"
17,,,UPI/MOB/125382533005/UPI,,,,,,10/09/21,,,290.00,,10/09/21 18:28,,"19,037.87Cr"
18,,,UPI/MOB/125387129112/UPI,,,,,,10/09/21,,,400.00,,10/09/21 23:36,,"18,637.87Cr"
19,,,UPI/MOB/125492041900/UPI,,,,,,11/09/21,,,"1,500.00",,11/09/21 12:19,,"17,137.87Cr"
20,,,"UPI/MOB/125492055303/Earned for using
Google Pay",,,,,,11/09/21,,,,5.00,11/09/21 12:19,,"17,142.87Cr"
21,,,UPI/MOB/125492857417/room rent,,,,,,11/09/21,,,"2,500.00",,11/09/21 13:07,,"14,642.87Cr"
22,,,UPI/MOB/125493013671/UPI,,,,,,11/09/21,,,"1,520.00",,11/09/21 13:17,,"13,122.87Cr"
23,,,UPI/MOB/125494673304/UPI,,,,,,11/09/21,,,60.00,,11/09/21 15:01,,"13,062.87Cr"
24,,,"POS-VISA/ATO*RAJESH AND
CO/125419151471",,,,,,11/09/21,,,750.00,,11/09/21 19:10,,"12,312.87Cr"
0,11/09/21 19:17,11/09/21,UPI/MOB/125499028791/UPI,,230.00,,"12,082.87Cr",,,,,,,,,
1,11/09/21 20:29,11/09/21,UPI/MOB/125414118157/Test,,,1.00,"12,083.87Cr",,,,,,,,,
2,11/09/21 21:15,11/09/21,"UPI/MOB/125414813569/Leh balance
amount",,,"10,500.00","22,583.87Cr",,,,,,,,,
3,11/09/21 21:15,11/09/21,"UPI/MOB/125414820918/Leh balance
amount",,,"10,500.00","33,083.87Cr",,,,,,,,,
4,11/09/21 21:16,11/09/21,"UPI/MOB/125414819384/Leh balance
amount",,,"10,500.00","43,583.87Cr",,,,,,,,,
5,11/09/21 22:53,11/09/21,UPI/MOB/125412538257/UPI,,"10,000.00",,"33,583.87Cr",,,,,,,,,
6,11/09/21 23:18,11/09/21,UPI/MOB/125412737881/UPI,,130.00,,"33,453.87Cr",,,,,,,,,
7,12/09/21 10:12,12/09/21,UPI/MOB/125569597939/Upi Transaction,,"1,500.00",,"31,953.87Cr",,,,,,,,,
8,12/09/21 10:25,12/09/21,"POS-VISA/GOOGLE*
Tinder/125504429663",,650.00,,"31,303.87Cr",,,,,,,,,
9,12/09/21 10:26,12/09/21,"POS-VISA/GOOGLE*
Tinder/125504429982",,349.99,,"30,953.88Cr",,,,,,,,,
10,12/09/21 15:33,12/09/21,POS-VISA/MEHFIL/125510136022,,620.00,,"30,333.88Cr",,,,,,,,,
11,12/09/21 19:26,12/09/21,"POS-VISA/ATO*RAJESH AND
CO/125519119092",,"1,000.00",,"29,333.88Cr",,,,,,,,,
12,12/09/21 19:35,12/09/21,UPI/MOB/125524586904/UPI,,480.00,,"28,853.88Cr",,,,,,,,,
13,12/09/21 19:42,12/09/21,UPI/MOB/125524722939/UPI,,240.00,,"28,613.88Cr",,,,,,,,,
14,12/09/21 22:05,12/09/21,UPI/MOB/125579260862/UPI,,,"14,000.00","42,613.88Cr",,,,,,,,,
15,12/09/21 22:19,12/09/21,UPI/MOB/125527141871/UPI,,380.00,,"42,233.88Cr",,,,,,,,,
16,12/09/21 22:45,12/09/21,UPI/MOB/125579560648/UPI,,,"14,000.00","56,233.88Cr",,,,,,,,,
17,13/09/21 11:08,13/09/21,UPI/MOB/125631692435/UPI Transaction,,"1,500.00",,"54,733.88Cr",,,,,,,,,
18,13/09/21 12:08,13/09/21,UPI/MOB/125632721607/UPI,,"3,500.00",,"51,233.88Cr",,,,,,,,,
19,13/09/21 12:10,13/09/21,"UPI/MOB/125632748584/Earned for using
Google Pay",,,3.00,"51,236.88Cr",,,,,,,,,
20,13/09/21 17:06,13/09/21,UPI/MOB/125635367307/trip,,,"14,000.00","65,236.88Cr",,,,,,,,,
21,13/09/21 17:52,13/09/21,UPI/MOB/125636026328/UPI,,,"27,400.00","92,636.88Cr",,,,,,,,,
22,13/09/21 19:08,13/09/21,UPI/MOB/125640063109/UPI,,53.00,,"92,583.88Cr",,,,,,,,,
23,13/09/21 19:12,13/09/21,"POS-VISA/KRISHAN KUMAR
GARG/125619618825",,700.00,,"91,883.88Cr",,,,,,,,,
24,13/09/21 20:34,13/09/21,"UPI/MOB/125641809092/ZomatoOnlineOr
der",,173.60,,"91,710.28Cr",,,,,,,,,
25,13/09/21 21:57,13/09/21,UPI/MOB/125692462229/Ladakh Trip,,,"14,000.00","105,710.28Cr",,,,,,,,,
0,13/09/21 21:57,13/09/21,"UPI/MOB/125639903213/ladakh trip
amount",,,"14,000.00","119,710.28Cr",,,,,,,,,
1,13/09/21 22:05,13/09/21,UPI/MOB/125639994312/UPI,,,"14,000.00","133,710.28Cr",,,,,,,,,
2,14/09/21 11:41,14/09/21,UPI/MOB/125748949257/UPI,,"2,000.00",,"131,710.28Cr",,,,,,,,,
3,14/09/21 11:41,14/09/21,UPI/MOB/125748957235/UPI,,,6.00,"131,716.28Cr",,,,,,,,,
4,14/09/21 11:44,14/09/21,UPI/MOB/125748996856/UPI,,,"14,000.00","145,716.28Cr",,,,,,,,,
5,14/09/21 13:15,14/09/21,"Charge:Cash Wdl at Other
ATM/Inv0608211914707791/22-AUG-2021/",,20.00,,"145,696.28Cr",,,,,,,,,
6,14/09/21 13:15,14/09/21,"CGST on Charge:Cash Wdl at Other
ATM/Inv0608211914707791/22-AUG-2021/",,1.80,,"145,694.48Cr",,,,,,,,,
7,14/09/21 13:15,14/09/21,"SGST on Charge:Cash Wdl at Other
ATM/Inv0608211914707791/22-AUG-2021/",,1.80,,"145,692.68Cr",,,,,,,,,
8,14/09/21 13:15,14/09/21,"Charge:Cash Wdl at Other
ATM/Inv0608211914596101/22-AUG-2021/",,20.00,,"145,672.68Cr",,,,,,,,,
9,14/09/21 13:15,14/09/21,"CGST on Charge:Cash Wdl at Other
ATM/Inv0608211914596101/22-AUG-2021/",,1.80,,"145,670.88Cr",,,,,,,,,
10,14/09/21 13:15,14/09/21,"SGST on Charge:Cash Wdl at Other
ATM/Inv0608211914596101/22-AUG-2021/",,1.80,,"145,669.08Cr",,,,,,,,,
11,14/09/21 13:15,14/09/21,"Charge:Cash Wdl at Other
ATM/Inv0608211926798121/23-AUG-2021/",,20.00,,"145,649.08Cr",,,,,,,,,
12,14/09/21 13:15,14/09/21,"CGST on Charge:Cash Wdl at Other
ATM/Inv0608211926798121/23-AUG-2021/",,1.80,,"145,647.28Cr",,,,,,,,,
13,14/09/21 13:15,14/09/21,"SGST on Charge:Cash Wdl at Other
ATM/Inv0608211926798121/23-AUG-2021/",,1.80,,"145,645.48Cr",,,,,,,,,
14,14/09/21 13:15,14/09/21,"Charge:Cash Wdl at Other
ATM/Inv0608211926757581/23-AUG-2021/",,20.00,,"145,625.48Cr",,,,,,,,,
15,14/09/21 13:15,14/09/21,"CGST on Charge:Cash Wdl at Other
ATM/Inv0608211926757581/23-AUG-2021/",,1.80,,"145,623.68Cr",,,,,,,,,
16,14/09/21 13:15,14/09/21,"SGST on Charge:Cash Wdl at Other
ATM/Inv0608211926757581/23-AUG-2021/",,1.80,,"145,621.88Cr",,,,,,,,,
17,14/09/21 16:36,14/09/21,"UPI/MOB/125747939954/Payment
Request from MakeMyTr",,"1,609.00",,"144,012.88Cr",,,,,,,,,
18,14/09/21 17:35,14/09/21,UPI/MOB/125754819266/AirtelMoney,,100.00,,"143,912.88Cr",,,,,,,,,
19,14/09/21 17:43,14/09/21,"POS-VISA/TRUCK SUPPLIERS CORPORPIN
-PINJ/1257127777",,992.50,,"142,920.38Cr",,,,,,,,,
20,14/09/21 18:11,14/09/21,UPI/MOB/125755460965/UPI,,170.00,,"142,750.38Cr",,,,,,,,,
21,14/09/21 18:32,14/09/21,"ATM-NFS/CASH WITHDRAWAL/SBP
DHARA/125718023054",,"1,500.00",,"141,250.38Cr",,,,,,,,,
0,14/09/21 18:34,14/09/21,UPI/MOB/125755915665/UPI,,220.00,,"141,030.38Cr",,,,,,,,,
1,14/09/21 20:29,14/09/21,UPI/MOB/125758487563/UPI,,500.00,,"140,530.38Cr",,,,,,,,,
2,14/09/21 21:25,14/09/21,UPI/MOB/125705721368/Ladakh Trip,,,"14,000.00","154,530.38Cr",,,,,,,,,
3,14/09/21 22:48,14/09/21,UPI/MOB/125760643346/UPI,,100.00,,"154,430.38Cr",,,,,,,,,
4,15/09/21 10:37,15/09/21,UPI/MOB/125864550968/UPI,,"1,500.00",,"152,930.38Cr",,,,,,,,,
5,15/09/21 11:53,15/09/21,UPI/MOB/125865845361/food bill,,680.00,,"152,250.38Cr",,,,,,,,,
6,15/09/21 18:21,15/09/21,"IMPS-MOB/Fund
Trf/125818520237/37614420/159915141617
/",,,500.00,"152,750.38Cr",,,,,,,,,
7,15/09/21 18:26,15/09/21,"IMPS-MOB/Fund
Trf/125818522223/37614420/159915141617/",,,400.00,"153,150.38Cr",,,,,,,,,
8,15/09/21 20:32,15/09/21,UPI/MOB/125875397911/UPI,,320.00,,"152,830.38Cr",,,,,,,,,
9,15/09/21 20:47,15/09/21,UPI/MOB/125875696424/UPI,,"2,000.00",,"150,830.38Cr",,,,,,,,,
10,15/09/21 21:09,15/09/21,"UPI/MOB/125876128146/ZomatoOnlineOrd
er",,342.00,,"150,488.38Cr",,,,,,,,,
11,16/09/21 11:14,16/09/21,UPI/MOB/125981988077/UPI,,"1,000.00",,"149,488.38Cr",,,,,,,,,
12,16/09/21 15:37,16/09/21,"REF/POS-VISA/GOOGLE* Tinder
/066243/150921",,,650.00,"150,138.38Cr",,,,,,,,,
13,16/09/21 17:50,16/09/21,"IMPS-RIB/Fund Trf/125917830909/Mr
PHUNCHOK
TSERING/30486475490SBIN/Balanceamo
untgroup",,"38,000.00",,"112,138.38Cr",,,,,,,,,
14,16/09/21 18:49,16/09/21,"POS-VISA/KRISHAN KUMAR
GARG/125918085269",,700.00,,"111,438.38Cr",,,,,,,,,
15,16/09/21 19:20,16/09/21,"UPI/MOB/125990206508/ZomatoOnlineOr
der",,215.00,,"111,223.38Cr",,,,,,,,,
16,16/09/21 22:35,16/09/21,UPI/MOB/125993635754/UPI,,129.00,,"111,094.38Cr",,,,,,,,,
17,16/09/21 23:19,16/09/21,"UPI/MOB/125993996517/ZomatoOnlineOr
der",,277.45,,"110,816.93Cr",,,,,,,,,
18,17/09/21 10:39,17/09/21,UPI/MOB/126097607824/UPI Transaction,,"1,000.00",,"109,816.93Cr",,,,,,,,,
19,17/09/21 19:15,17/09/21,UPI/MOB/126016349341/UPI,,45.00,,"109,771.93Cr",,,,,,,,,
20,17/09/21 19:15,17/09/21,UPI/MOB/126016361077/UPI,,35.00,,"109,736.93Cr",,,,,,,,,
21,17/09/21 19:19,17/09/21,UPI/MOB/126016450111/UPI,,100.00,,"109,636.93Cr",,,,,,,,,
22,17/09/21 19:23,17/09/21,"POS-VISA/KRISHAN KUMAR
GARG/126019991295",,940.00,,"108,696.93Cr",,,,,,,,,
0,17/09/21 21:37,17/09/21,"UPI/MOB/126019137528/ZomatoOnlineOrd
er",,233.45,,"108,463.48Cr",,,,,,,,,
1,17/09/21 22:09,17/09/21,UPI/MOB/126019586313/Zomato payment,,95.00,,"108,368.48Cr",,,,,,,,,
2,18/09/21 10:13,18/09/21,"IMPS-MOB/Fund
Trf/126110234892/37614420/159915141617/",,,"28,394.00","136,762.48Cr",,,,,,,,,
3,18/09/21 11:43,18/09/21,UPI/MOB/126124833910/UPI,,"1,000.00",,"135,762.48Cr",,,,,,,,,
4,18/09/21 12:48,18/09/21,DC 1% CASHBACK CAMPAIGN,,,9.40,"135,771.88Cr",,,,,,,,,
5,18/09/21 17:01,18/09/21,"IMPS-RIB/Fund Trf/126117102102/Mohd
usman/916010042014644UTIB/Kajalshahb
ooking",,"10,000.00",,"125,771.88Cr",,,,,,,,,
6,18/09/21 19:12,18/09/21,"POS-VISA/KRISHAN KUMAR
GARG/126119908871",,170.00,,"125,601.88Cr",,,,,,,,,
7,18/09/21 20:20,18/09/21,UPI/MOB/126133971674/UPI,,180.00,,"125,421.88Cr",,,,,,,,,
8,18/09/21 21:19,18/09/21,"UPI/MOB/126135095913/ZomatoOnlineOrd
er",,192.50,,"125,229.38Cr",,,,,,,,,
9,18/09/21 22:49,18/09/21,UPI/MOB/126136293068/UPI,,129.00,,"125,100.38Cr",,,,,,,,,
10,19/09/21 01:19,19/09/21,UPI/MOB/126237000260/UPI,,166.00,,"124,934.38Cr",,,,,,,,,
11,19/09/21 01:25,19/09/21,"ATM-NFS/CASH WITHDRAWAL/SIB
PANCH/126201371859",,"5,500.00",,"119,434.38Cr",,,,,,,,,
12,19/09/21 01:29,19/09/21,UPI/MOB/126237018859/UPI,,150.00,,"119,284.38Cr",,,,,,,,,
13,19/09/21 09:23,19/09/21,"IMPS-RIB/Fund Trf/126209159827/Mr
PHUNCHOK
TSERING/30486475490SBIN/Kajalbooking
amount",,"20,000.00",,"99,284.38Cr",,,,,,,,,
14,19/09/21 11:42,19/09/21,UPI/MOB/126240929069/UPI Transaction,,"1,000.00",,"98,284.38Cr",,,,,,,,,
15,19/09/21 12:25,19/09/21,UPI/MOB/126241637299/room rent,,"2,000.00",,"96,284.38Cr",,,,,,,,,
16,19/09/21 12:28,19/09/21,"IMPS-RIB/Fund Trf/126212178886/Mr
PHUNCHOK
TSERING/30486475490SBIN/Tempopaym
ent",,"20,000.00",,"76,284.38Cr",,,,,,,,,
17,19/09/21 14:15,19/09/21,"IMPS-RIB/Fund Trf/126214191353/HOTEL
GREENLAND/31483951159SBIN/Kajalshahb
ooking",,"10,000.00",,"66,284.38Cr",,,,,,,,,
18,19/09/21 15:16,19/09/21,UPI/MOB/126244205717/UPI,,"2,726.43",,"63,557.95Cr",,,,,,,,,
19,19/09/21 15:26,19/09/21,UPI/MOB/126244336399/AirtelMoney,,800.00,,"62,757.95Cr",,,,,,,,,
20,19/09/21 16:32,19/09/21,"POS-VISA/KRISHAN KUMAR
GARG/126216641665",,700.00,,"62,057.95Cr",,,,,,,,,
21,19/09/21 17:19,19/09/21,"POS-VISA/CHANDEL FILLING STATIOSOL-
SOLA/1262116967",,"1,000.00",,"61,057.95Cr",,,,,,,,,
0,,,,,,,,,,,,,,,,
1,,,DC 1% CASHBACK CAMPAIGN,,,,,,19/09/21,,,,1.70,19/09/21 18:37,,"61,059.65Cr"
2,,,UPI/MOB/126251670897/UPI,,,,,,19/09/21,,,80.00,,19/09/21 23:31,,"60,979.65Cr"
3,,,UPI/MOB/126353697368/UPI,,,,,,20/09/21,,,"1,000.00",,20/09/21 09:10,,"59,979.65Cr"
4,,,"IMPS-MOB/Fund
Trf/126312768148/37614420/159915141617/",,,,,,20/09/21,,,,"24,177.00",20/09/21 12:26,,"84,156.65Cr"
5,,,"IMPS-RIB/Fund Trf/126312283404/Mr
PHUNCHOK
TSERING/30486475490SBIN/Temlofinalpa
yment",,,,,,20/09/21,,,"4,000.00",,20/09/21 12:28,,"80,156.65Cr"
6,,,DC 1% CASHBACK CAMPAIGN,,,,,,20/09/21,,,,17.00,20/09/21 15:05,,"80,173.65Cr"
7,,,UPI/MOB/126363078582/UPI,,,,,,20/09/21,,,900.00,,20/09/21 18:39,,"79,273.65Cr"
8,,,"IMPS-RIB/Fund Trf/126410414568/Mr
PHUNCHOK
TSERING/30486475490SBIN/Taxipayment",,,,,,21/09/21,,,"10,000.00",,21/09/21 10:27,,"69,273.65Cr"
9,,,"REF/POS-VISA/IOCL 0.75%
CASH/354408/190921",,,,,,21/09/21,,,,7.50,21/09/21 15:58,,"69,281.15Cr"
10,,,UPI/MOB/126478002336/UPI,,,,,,21/09/21,,,"1,000.00",,21/09/21 17:25,,"68,281.15Cr"
11,,,UPI/MOB/126479599511/UPI,,,,,,21/09/21,,,800.00,,21/09/21 18:49,,"67,481.15Cr"
12,,,UPI/MOB/126419348895/UPI,,,,,,21/09/21,,,,150.00,21/09/21 19:14,,"67,631.15Cr"
13,,,"POS-VISA/ATO*RAJESH AND
CO/126420688178",,,,,,21/09/21,,,650.00,,21/09/21 20:33,,"66,981.15Cr"
14,,,UPI/MOB/126482303360/UPI,,,,,,21/09/21,,,515.00,,21/09/21 20:52,,"66,466.15Cr"
15,,,UPI/MOB/126500666748/UPI,,,,,,22/09/21,,,,"10,500.00",22/09/21 09:55,,"76,966.15Cr"
16,,,UPI/MOB/126588103831/UPI,,,,,,22/09/21,,,"5,800.00",,22/09/21 11:10,,"71,166.15Cr"
17,,,UPI/MOB/126503060274/Upi Transaction,,,,,,22/09/21,,,"1,000.00",,22/09/21 12:51,,"70,166.15Cr"
18,,,DC 1% CASHBACK CAMPAIGN,,,,,,22/09/21,,,,6.50,22/09/21 13:07,,"70,172.65Cr"
19,,,"UPI/MOB/126594009516/pangong camp
payment",,,,,,22/09/21,,,"10,000.00",,22/09/21 17:14,,"60,172.65Cr"
20,,,"IMPS-RIB/Fund Trf/126517652223/Mr
PHUNCHOK
TSERING/30486475490SBIN/Tempondinn
ovacar",,,,,,22/09/21,,,"30,000.00",,22/09/21 17:19,,"30,172.65Cr"
21,,,UPI/MOB/126596024545/UPI,,,,,,22/09/21,,,55.00,,22/09/21 18:57,,"30,117.65Cr"
22,,,"POS-VISA/UMBRELLA THE SUPER STOZIR
-ZIRA/1265138095",,,,,,22/09/21,,,149.00,,22/09/21 19:01,,"29,968.65Cr"
0,22/09/21 19:08,22/09/21,"POS-VISA/KRISHAN KUMAR
GARG/126519290455",,700.00,,"29,268.65Cr",,,,,,,,,
1,23/09/21 11:24,23/09/21,UPI/MOB/126614839801/UPI,,"1,000.00",,"28,268.65Cr",,,,,,,,,
2,23/09/21 14:09,23/09/21,DC 1% CASHBACK CAMPAIGN,,,8.49,"28,277.14Cr",,,,,,,,,
3,23/09/21 16:31,23/09/21,UPI/MOB/126619744137/Zomato payment,,306.25,,"27,970.89Cr",,,,,,,,,
4,24/09/21 12:27,24/09/21,UPI/MOB/126732100566/UPI,,"1,000.00",,"26,970.89Cr",,,,,,,,,
5,24/09/21 12:28,24/09/21,"UPI/MOB/126732107914/Earned for using
Google Pay",,,3.00,"26,973.89Cr",,,,,,,,,
6,24/09/21 17:03,24/09/21,"POS-VISA/KRISHAN KUMAR
GARG/126717821089",,"1,120.00",,"25,853.89Cr",,,,,,,,,
7,24/09/21 17:14,24/09/21,UPI/MOB/126717259069/UPI,,,"20,000.00","45,853.89Cr",,,,,,,,,
8,24/09/21 18:13,24/09/21,"IMPS-RIB/Fund Trf/126718974198/Mr
PHUNCHOK
TSERING/30486475490SBIN/Vehiclepaym
ent",,"20,000.00",,"25,853.89Cr",,,,,,,,,
9,24/09/21 18:27,24/09/21,UPI/MOB/126737952404/UPI,,320.00,,"25,533.89Cr",,,,,,,,,
10,25/09/21 01:56,25/09/21,UPI/MOB/126843525518/UPI,,425.00,,"25,108.89Cr",,,,,,,,,
11,25/09/21 12:26,25/09/21,UPI/MOB/126848260298/UPI,,"1,800.00",,"23,308.89Cr",,,,,,,,,
12,25/09/21 12:55,25/09/21,UPI/MOB/126848743490/UPI,,60.00,,"23,248.89Cr",,,,,,,,,
13,25/09/21 13:09,25/09/21,"POS-VISA/PAYU-
www.airtel.in/banGurgaon /1268075330",,100.00,,"23,148.89Cr",,,,,,,,,
14,25/09/21 13:42,25/09/21,DC 1% CASHBACK CAMPAIGN,,,11.20,"23,160.09Cr",,,,,,,,,
15,25/09/21 15:01,25/09/21,"IMPS-RIB/Fund Trf/126815071034/STUTI
KAUSHIK/612010100046534UTIB/Housere
nt",,"14,000.00",,"9,160.09Cr",,,,,,,,,
16,25/09/21 19:20,25/09/21,"POS-VISA/KRISHAN KUMAR
GARG/126819934867",,210.00,,"8,950.09Cr",,,,,,,,,
17,25/09/21 20:09,25/09/21,UPI/MOB/126855516271/UPI,,270.00,,"8,680.09Cr",,,,,,,,,
18,26/09/21 09:25,26/09/21,UPI/MOB/126954239447/Upi Transaction,,"1,000.00",,"7,680.09Cr",,,,,,,,,
19,26/09/21 17:11,26/09/21,"NEFT/IDFBH21269582274/SAROJ
GUPTA/INDB0000006",,78.00,,"7,602.09Cr",,,,,,,,,
20,26/09/21 17:49,26/09/21,"IMPS-RIB/Fund Trf/126917234627/Mr
PHUNCHOK
TSERING/30486475490SBIN/Finalcabpay
ment",,"15,000.00",,"7,397.91Dr",,,,,,,,,
21,26/09/21 19:02,26/09/21,DC 1% CASHBACK CAMPAIGN,,,3.10,"7,394.81Dr",,,,,,,,,
22,26/09/21 19:30,26/09/21,"POS-VISA/KRISHAN KUMAR
GARG/126919851317",,210.00,,"7,604.81Dr",,,,,,,,,
0,,,,,,,,,,,,,,,,
1,,,"CGST on Charge:Cash Wdl at Other
ATM/Inv0612211242540101/27-DEC-2020",,,,,,03/02/21,,,1.80,,03/02/21 10:08,,"94,217.46Cr"
2,,,"SGST on Charge:Cash Wdl at Other
ATM/Inv0612211242540101/27-DEC-2020",,,,,,03/02/21,,,1.80,,03/02/21 10:08,,"94,215.66Cr"
3,,,UPI/MOB/103411129071/UPI,,,,,,03/02/21,,,"1,491.00",,03/02/21 11:48,,"92,724.66Cr"
4,,,UPI/MOB/103419920578/UPI,,,,,,03/02/21,,,"1,000.00",,03/02/21 19:11,,"91,724.66Cr"
5,,,"POS-VISA/CHANDEL FILLING
STATIOPARWANOO/1034192054",,,,,,03/02/21,,,500.00,,03/02/21 19:15,,"91,224.66Cr"
6,,,UPI/MOB/103511336872/UPI,,,,,,04/02/21,,,"2,695.00",,04/02/21 11:18,,"88,529.66Cr"
7,,,"POS-VISA/ATO*RAJESH AND
CO/103513248711",,,,,,04/02/21,,,330.00,,04/02/21 13:25,,"88,199.66Cr"
8,,,UPI/MOB/103515474215/UPI,,,,,,04/02/21,,,350.00,,04/02/21 15:10,,"87,849.66Cr"
9,,,UPI/MOB/103518399505/UPI,,,,,,04/02/21,,,120.00,,04/02/21 18:56,,"87,729.66Cr"
10,,,UPI/MOB/103519728573/UPI,,,,,,04/02/21,,,900.00,,04/02/21 19:07,,"86,829.66Cr"
11,,,UPI/MOB/103519556538/UPI,,,,,,04/02/21,,,"2,000.00",,04/02/21 19:35,,"84,829.66Cr"
12,,,UPI/MOB/103522137089/UPI,,,,,,04/02/21,,,500.00,,04/02/21 22:21,,"84,329.66Cr"
13,,,UPI/MOB/103523325271/UPI,,,,,,04/02/21,,,400.00,,04/02/21 23:33,,"83,929.66Cr"
14,,,UPI/MOB/103523371280/UPI,,,,,,04/02/21,,,240.00,,04/02/21 23:37,,"83,689.66Cr"
15,,,UPI/MOB/103610401050/UPI,,,,,,05/02/21,,,"2,628.00",,05/02/21 10:15,,"81,061.66Cr"
16,,,"ATM-NFS/CASH WITHDRAWAL/SBI
JABLI/103610006280",,,,,,05/02/21,,,"1,000.00",,05/02/21 10:33,,"80,061.66Cr"
17,,,"IMPS-MOB/Fund
Trf/103617061081/34116625/15708780395
2/",,,,,,05/02/21,,,,"4,882.00",05/02/21 17:59,,"84,943.66Cr"
18,,,"POS-VISA/KRISHAN KUMAR
GARG/103618381041",,,,,,05/02/21,,,250.00,,05/02/21 18:31,,"84,693.66Cr"
19,,,"POS-VISA/PARADISE
LIQUORS/103710410529",,,,,,06/02/21,,,900.00,,06/02/21 16:06,,"83,793.66Cr"
20,,,"REF/POS-VISA/CHANDEL
FILLING/432388/030221",,,,,,06/02/21,,,,3.75,06/02/21 17:24,,"83,797.41Cr"
21,,,"ATM-NFS/CASH
WITHDRAWAL/INDUSIND/103719007151",,,,,,06/02/21,,,"8,000.00",,06/02/21 19:43,,"75,797.41Cr"
22,,,UPI/MOB/103721996887/UPI,,,,,,06/02/21,,,"8,844.00",,06/02/21 21:32,,"66,953.41Cr"
23,,,UPI/MOB/103721435695/UPI,,,,,,06/02/21,,,265.00,,06/02/21 21:51,,"66,688.41Cr"
0,06/02/21 22:00,06/02/21,UPI/MOB/103722655337/UPI,,400.00,,"66,288.41Cr",,,,,,,,,
1,07/02/21 08:21,07/02/21,UPI/MOB/103808239455/UPI Transaction,,"1,000.00",,"65,288.41Cr",,,,,,,,,
2,07/02/21 20:17,07/02/21,UPI/MOB/103820421796/UPI,,450.00,,"64,838.41Cr",,,,,,,,,
3,08/02/21 18:06,08/02/21,"POS-VISA/JAI MATA
ENTERPRISES/103912524502",,550.00,,"64,288.41Cr",,,,,,,,,
4,08/02/21 20:48,08/02/21,POS-VISA/LA FUSION/103915594473,,934.00,,"63,354.41Cr",,,,,,,,,
5,08/02/21 21:27,08/02/21,UPI/MOB/103921532376/ATOM,,"20,000.00",,"43,354.41Cr",,,,,,,,,
6,08/02/21 21:29,08/02/21,UPI/MOB/103921556307/ATOM,,"5,200.00",,"38,154.41Cr",,,,,,,,,
7,09/02/21 12:00,09/02/21,"UPI/MOB/104011566570/IndiGo Google
Pay Payment",,498.00,,"37,656.41Cr",,,,,,,,,
8,09/02/21 17:15,09/02/21,UPI/MOB/104017151649/udhaar,,"1,500.00",,"36,156.41Cr",,,,,,,,,
9,09/02/21 17:52,09/02/21,"ATM-NFS/CASH
WITHDRAWAL/INDUSIND/104017014896",,"1,500.00",,"34,656.41Cr",,,,,,,,,
10,09/02/21 18:02,09/02/21,"POS-VISA/KRISHAN KUMAR
GARG/104018917372",,250.00,,"34,406.41Cr",,,,,,,,,
11,09/02/21 20:35,09/02/21,"POS-VISA/TRUCK SUPPLIERS
CORPORPINJORE /1040151982",,"1,000.00",,"33,406.41Cr",,,,,,,,,
12,09/02/21 21:09,09/02/21,"POS-VISA/ATO*RAJESH AND
CO/104021772459",,470.00,,"32,936.41Cr",,,,,,,,,
13,10/02/21 08:19,10/02/21,"Charge:Cash Wdl at Other
ATM/Inv0601211503449781/18-JAN-2021",,20.00,,"32,916.41Cr",,,,,,,,,
14,10/02/21 08:19,10/02/21,"CGST on Charge:Cash Wdl at Other
ATM/Inv0601211503449781/18-JAN-2021",,1.80,,"32,914.61Cr",,,,,,,,,
15,10/02/21 08:19,10/02/21,"SGST on Charge:Cash Wdl at Other
ATM/Inv0601211503449781/18-JAN-2021",,1.80,,"32,912.81Cr",,,,,,,,,
16,10/02/21 09:24,10/02/21,"Charge:Cash Wdl at Other
ATM/Inv0601211539390091/23-JAN-2021",,20.00,,"32,892.81Cr",,,,,,,,,
17,10/02/21 09:24,10/02/21,"CGST on Charge:Cash Wdl at Other
ATM/Inv0601211539390091/23-JAN-2021",,1.80,,"32,891.01Cr",,,,,,,,,
18,10/02/21 09:24,10/02/21,"SGST on Charge:Cash Wdl at Other
ATM/Inv0601211539390091/23-JAN-2021",,1.80,,"32,889.21Cr",,,,,,,,,
19,10/02/21 10:20,10/02/21,"Charge:Cash Wdl at Other
ATM/Inv0601211566983631/27-JAN-2021",,20.00,,"32,869.21Cr",,,,,,,,,
